ID,Member_ID,Customer_ID,Service_ID,Branch_ID,Date_ID,Channel,Action,Severity
1778,151,10249,54,35,43531,Phone,Feedback,10
1779,568,41045,44,50,21728,Online,Inquiry,1
1780,822,8527,1,25,27348,Phone,Inquiry,6
1781,311,26471,12,26,33302,Phone,Inquiry,5
1782,99,8162,12,27,3273,In Person,Complaint,6
1783,359,8683,44,31,41028,Online,Inquiry,10
1784,331,42983,15,43,48665,Online,Feedback,10
1785,222,37661,39,28,40944,Phone,Inquiry,6
1786,146,37434,76,24,22573,In Person,Feedback,7
1787,278,18851,44,38,30642,Online,Complaint,10
1788,360,43234,42,45,37938,In Person,Complaint,6
1789,944,42386,48,17,18678,Phone,Complaint,6
1790,882,40759,73,34,44364,Online,Inquiry,3
1791,995,22305,48,7,26690,Online,Inquiry,7
1792,109,6592,73,7,3189,In Person,Inquiry,8
1793,521,32192,6,18,15158,In Person,Complaint,7
1794,355,30416,17,12,43413,Phone,Complaint,7
1795,917,13583,75,27,35183,Phone,Complaint,10
1796,643,3859,4,1,33763,In Person,Feedback,8
1797,239,34322,21,38,30070,Online,Feedback,2
1798,426,30651,38,38,32876,Phone,Complaint,7
1799,668,30560,31,7,46171,Online,Inquiry,10
1800,238,3188,87,50,38333,Phone,Feedback,8
1801,605,40629,3,8,19574,Phone,Complaint,10
1802,608,36573,56,19,7303,Online,Complaint,2
1803,732,15684,64,10,2570,In Person,Inquiry,3
1804,484,44878,76,13,8046,In Person,Feedback,9
1805,649,6699,87,8,36472,In Person,Feedback,7
1806,859,29270,40,27,35550,Phone,Complaint,2
1807,415,42350,79,25,33860,Phone,Inquiry,8
1808,855,11232,19,36,21111,In Person,Inquiry,5
1809,84,35534,85,28,21710,Online,Complaint,9
1810,614,14365,63,9,33379,In Person,Inquiry,8
1811,455,23008,99,47,31082,Online,Complaint,7
1812,823,37711,33,32,3352,In Person,Feedback,1
1813,460,3359,91,40,3721,Phone,Inquiry,10
1814,946,13245,26,27,33137,In Person,Complaint,4
1815,748,16546,27,43,39723,Online,Complaint,4
1816,517,190,70,46,20660,Online,Feedback,5
1817,219,44031,89,25,30350,Online,Complaint,4
1818,342,43360,55,24,40149,Online,Feedback,9
1819,620,20535,56,1,1563,Online,Complaint,4
1820,226,7755,15,2,18652,Phone,Complaint,4
1821,692,17461,27,17,14370,In Person,Complaint,5
1822,612,24207,34,40,23592,In Person,Complaint,4
1823,749,40888,92,3,42253,Online,Inquiry,6
1824,727,470,4,44,14019,Phone,Complaint,1
1825,448,3792,50,7,25805,In Person,Complaint,6
1826,305,6070,52,28,8154,Phone,Inquiry,4
1827,17,5161,84,1,554,In Person,Inquiry,6
1828,408,37703,51,32,33951,In Person,Inquiry,10
1829,415,19472,27,35,37916,In Person,Complaint,2
1830,341,42646,86,9,32608,In Person,Inquiry,1
1831,507,9831,56,18,23142,Online,Complaint,5
1832,105,22103,44,19,11852,In Person,Complaint,3
1833,755,35747,72,29,23398,Online,Complaint,4
1834,67,23503,40,47,9514,Phone,Inquiry,7
1835,761,27360,27,29,10711,Phone,Feedback,3
1836,949,822,32,33,31787,In Person,Inquiry,9
1837,635,36940,9,30,11489,Phone,Feedback,5
1838,528,7053,10,52,47262,Online,Inquiry,10
1839,991,25531,14,46,13588,Phone,Complaint,4
1840,773,28330,1,23,12616,In Person,Complaint,9
1841,666,28151,89,27,41133,Online,Feedback,5
1842,242,2569,60,33,26247,Online,Inquiry,9
1843,378,19718,26,14,35929,In Person,Inquiry,3
1844,225,29742,53,15,29159,Phone,Complaint,9
1845,971,6664,40,13,39950,Online,Complaint,9
1846,81,41165,55,44,19201,In Person,Inquiry,5
1847,885,36114,13,3,49420,Phone,Complaint,1
1848,862,3186,97,47,267,Phone,Complaint,9
1849,398,44738,13,15,12965,Online,Inquiry,3
1850,793,28067,83,11,29941,Phone,Inquiry,4
1851,670,44454,84,48,37083,Phone,Feedback,5
1852,83,2496,96,42,5421,Online,Inquiry,6
1853,934,12502,33,19,36464,In Person,Complaint,8
1854,658,13396,38,44,14646,In Person,Inquiry,6
1855,494,4619,87,39,45476,Online,Feedback,5
1856,500,6561,43,31,9035,In Person,Inquiry,2
1857,493,33988,39,28,40068,Online,Inquiry,1
1858,346,9523,13,22,40895,Phone,Feedback,5
1859,544,3018,69,53,26276,In Person,Inquiry,7
1860,419,21289,45,47,49079,Phone,Feedback,4
1861,975,21307,41,33,24802,Phone,Inquiry,6
1862,838,14056,83,38,42978,Phone,Feedback,5
1863,168,24944,78,52,8007,Online,Feedback,2
1864,794,39547,31,15,49266,Phone,Inquiry,1
1865,341,15639,17,12,43887,In Person,Feedback,7
1866,626,25282,25,13,32712,In Person,Feedback,3
1867,169,14483,73,21,32422,Phone,Complaint,7
1868,718,18552,58,7,40935,Phone,Inquiry,5
1869,840,30495,54,23,24559,Phone,Complaint,4
1870,897,40864,50,18,43653,In Person,Feedback,5
1871,324,43135,75,43,5097,Phone,Feedback,2
1872,211,14042,39,27,30182,Phone,Complaint,6
1873,279,16187,53,21,42146,Online,Inquiry,3
1874,917,9694,40,12,12596,In Person,Inquiry,7
1875,257,13540,73,13,24619,Phone,Complaint,2
1876,939,5885,34,5,35103,Online,Inquiry,2
1877,613,40779,63,31,23681,Phone,Feedback,6
1878,452,5061,68,9,1792,Online,Inquiry,6
1879,727,1344,16,24,41955,Phone,Inquiry,1
1880,456,17869,90,37,33559,In Person,Inquiry,9
1881,298,28541,49,4,12118,Phone,Feedback,4
1882,18,40320,80,5,18854,In Person,Inquiry,2
1883,201,20552,14,27,39289,Online,Complaint,8
1884,742,39777,60,38,45785,In Person,Complaint,5
1885,59,37075,9,30,38505,In Person,Complaint,9
1886,152,14732,48,28,35523,In Person,Inquiry,3
1887,405,8446,84,6,34640,Phone,Complaint,1
1888,869,37306,27,37,14937,Online,Inquiry,9
1889,374,10391,69,47,45640,Online,Inquiry,4
1890,813,28114,6,1,33591,In Person,Feedback,9
1891,193,317,38,1,45657,Phone,Inquiry,9
1892,301,44776,25,17,26889,Phone,Inquiry,4
1893,920,1135,63,40,30427,Online,Complaint,1
1894,764,20350,40,33,46824,Phone,Inquiry,10
1895,43,40598,85,28,43862,In Person,Inquiry,6
1896,961,1999,37,19,19820,Phone,Inquiry,10
1897,389,925,85,14,14466,Online,Feedback,9
1898,884,39137,50,48,42266,Phone,Complaint,9
1899,59,40818,51,26,28567,Phone,Inquiry,1
1900,698,19420,54,39,27529,Phone,Feedback,7
1901,345,6631,16,39,45147,In Person,Inquiry,7
1902,748,32137,59,6,26956,Online,Complaint,8
1903,404,19579,78,22,45442,In Person,Inquiry,4
1904,587,27855,78,47,25365,In Person,Complaint,5
1905,903,14448,38,13,24561,In Person,Complaint,9
1906,245,28218,66,53,45170,Online,Complaint,6
1907,546,32918,84,52,44846,In Person,Complaint,6
1908,138,31672,25,23,33991,In Person,Feedback,8
1909,489,29889,1,53,33262,Phone,Complaint,5
1910,693,5610,44,3,26136,Online,Inquiry,3
1911,1000,22921,52,28,536,Phone,Inquiry,6
1912,431,8923,15,42,12199,Online,Complaint,8
1913,765,43053,31,40,33742,Online,Complaint,2
1914,653,20010,71,4,13621,Online,Inquiry,9
1915,550,28055,76,32,41555,In Person,Feedback,9
1916,811,39513,34,16,32568,Phone,Complaint,10
1917,950,18245,66,50,13285,In Person,Inquiry,4
1918,825,28094,86,19,13168,Online,Feedback,10
1919,868,30421,32,34,48695,In Person,Feedback,10
1920,141,29557,10,8,31672,Online,Feedback,1
1921,11,11260,80,16,2727,Online,Complaint,7
1922,227,11296,86,40,15856,Online,Inquiry,4
1923,461,23455,15,33,17694,Online,Inquiry,7
1924,447,5283,0,35,24916,Online,Inquiry,10
1925,367,28630,93,21,44511,Phone,Feedback,1
1926,705,22742,65,46,9735,Phone,Inquiry,5
1927,526,26851,55,5,29582,Phone,Inquiry,8
1928,844,37507,48,4,15308,Online,Inquiry,10
1929,198,11436,87,7,25338,Phone,Complaint,8
1930,752,38577,41,23,23247,Online,Complaint,6
1931,888,41124,26,21,13106,In Person,Inquiry,1
1932,715,24648,56,5,16329,Phone,Complaint,5
1933,998,38653,25,30,28670,Phone,Inquiry,5
1934,448,9483,80,20,504,Online,Feedback,2
1935,305,38164,48,51,44187,Phone,Feedback,2
1936,447,23101,38,24,46670,Phone,Feedback,9
1937,782,26119,87,27,14480,In Person,Inquiry,3
1938,303,15975,73,51,18631,In Person,Complaint,2
1939,602,11798,87,9,14669,In Person,Complaint,9
1940,862,17280,82,5,27664,In Person,Feedback,9
1941,575,300,84,16,8334,Phone,Complaint,6
1942,357,2137,91,51,5544,Phone,Inquiry,10
1943,40,10423,51,20,563,Phone,Inquiry,7
1944,922,30346,13,28,40629,Phone,Inquiry,3
1945,716,36846,30,19,22816,Phone,Complaint,1
1946,783,14249,69,24,1868,Online,Inquiry,2
1947,914,3248,24,21,11902,Phone,Inquiry,7
1948,458,19832,73,6,19711,Phone,Complaint,2
1949,508,34915,61,20,12527,Phone,Complaint,8
1950,982,25518,18,18,14060,In Person,Feedback,1
1951,167,38782,80,15,1566,Phone,Inquiry,7
1952,61,21501,13,2,3530,In Person,Inquiry,9
1953,366,8162,52,49,20066,Phone,Complaint,6
1954,196,23407,31,36,27591,In Person,Feedback,10
1955,882,20555,19,53,29250,Online,Inquiry,5
1956,798,33442,84,26,5016,In Person,Complaint,3
1957,470,42696,78,42,30213,Online,Complaint,6
1958,335,24285,71,12,43650,In Person,Inquiry,9
1959,985,43962,57,33,14330,In Person,Feedback,10
1960,368,36718,6,13,39319,Online,Complaint,10
1961,238,15205,87,33,3186,Phone,Feedback,7
1962,453,45091,22,8,32474,Online,Complaint,9
1963,979,44608,10,41,6732,In Person,Complaint,6
1964,2,36083,37,41,1454,Online,Inquiry,5
1965,276,6710,75,11,18641,Online,Feedback,6
1966,125,37022,30,11,27346,Online,Inquiry,4
1967,596,5134,61,11,2698,Online,Inquiry,5
1968,335,14816,61,3,39237,Phone,Complaint,3
1969,755,9429,7,34,7640,Online,Inquiry,6
1970,81,2335,51,50,37515,Online,Complaint,2
1971,795,24453,55,51,38828,Phone,Inquiry,8
1972,918,13450,7,32,48364,Online,Complaint,9
1973,19,7083,50,21,42524,In Person,Complaint,1
1974,242,39273,42,12,21581,Phone,Complaint,6
1975,167,28435,81,20,30237,Online,Complaint,5
1976,187,36141,86,32,12826,In Person,Complaint,4
1977,121,22144,51,53,45702,In Person,Feedback,7
1978,345,27542,18,5,21084,Phone,Feedback,8
1979,103,25569,4,46,6672,In Person,Complaint,10
1980,807,30269,76,21,44930,In Person,Feedback,4
1981,931,38960,27,21,28173,Online,Feedback,4
1982,636,45210,96,7,3061,Phone,Feedback,3
1983,778,406,59,21,12144,Online,Inquiry,8
1984,664,42029,25,50,42841,Online,Feedback,10
1985,675,32154,10,34,39936,Online,Feedback,8
1986,261,39042,11,20,11538,Phone,Complaint,8
1987,22,498,89,10,19718,Online,Inquiry,1
1988,529,17585,52,13,29233,Online,Inquiry,9
1989,583,30392,55,52,17720,Phone,Complaint,7
1990,497,39902,67,27,8691,In Person,Feedback,10
1991,297,16651,1,19,3427,Phone,Feedback,2
1992,522,14392,16,18,42990,Phone,Complaint,3
1993,970,40916,87,31,24626,Online,Feedback,6
1994,867,26159,58,14,232,In Person,Complaint,9
1995,151,12980,56,36,48484,Phone,Feedback,9
1996,106,23122,71,45,29745,Online,Feedback,2
1997,142,6762,69,47,6614,In Person,Inquiry,9
1998,41,29613,29,4,32461,Phone,Complaint,4
1999,864,12743,33,35,48721,Online,Feedback,9
2000,344,31634,47,31,48439,Online,Complaint,2
2001,198,34286,65,41,35899,Phone,Complaint,2
2002,4,1894,99,16,27245,In Person,Complaint,2
2003,492,10998,12,32,10057,Online,Complaint,10
2004,485,9566,87,27,33261,In Person,Feedback,1
2005,75,24944,29,2,41347,Online,Complaint,6
2006,737,36173,85,9,18175,Online,Inquiry,7
2007,313,29814,69,50,46980,Online,Feedback,1
2008,906,33770,1,46,7963,Online,Feedback,9
2009,788,34456,68,39,16899,Online,Feedback,4
2010,818,23155,25,6,7880,Online,Complaint,6
2011,745,8253,28,29,42116,Online,Inquiry,2
2012,960,26649,34,33,25715,In Person,Feedback,9
2013,628,40206,16,33,10320,In Person,Complaint,2
2014,300,19838,23,8,6678,In Person,Feedback,10
2015,989,12619,65,23,5368,Phone,Complaint,5
2016,695,42011,55,12,23139,Online,Complaint,2
2017,236,32539,23,38,41497,Phone,Complaint,6
2018,957,13803,48,37,7720,Phone,Feedback,5
2019,167,1749,55,36,48772,Phone,Feedback,2
2020,459,16404,45,47,10953,In Person,Complaint,9
2021,409,28389,26,52,17281,Phone,Complaint,10
2022,511,2450,41,39,11451,Online,Inquiry,10
2023,787,36952,39,33,22457,Phone,Inquiry,10
2024,93,26396,50,27,17002,In Person,Inquiry,3
2025,911,39723,61,26,42657,Phone,Inquiry,2
2026,730,9480,96,23,7965,Phone,Complaint,1
2027,218,38034,60,39,45202,In Person,Inquiry,2
2028,324,36336,48,46,38526,Online,Feedback,3
2029,102,25452,49,39,20240,Online,Feedback,4
2030,258,5668,2,35,184,Online,Feedback,4
2031,931,27935,63,40,8251,Phone,Complaint,6
2032,508,2459,9,44,9847,Phone,Complaint,6
2033,419,10574,60,30,49251,Online,Inquiry,8
2034,535,30224,35,37,19226,In Person,Feedback,5
2035,930,1699,8,8,25451,Online,Feedback,4
2036,376,45079,8,21,15341,In Person,Complaint,7
2037,122,44128,98,25,13961,Online,Inquiry,4
2038,837,2736,2,12,23210,In Person,Inquiry,3
2039,211,21627,81,30,1445,Phone,Feedback,8
2040,931,22909,49,28,26882,Phone,Feedback,1
2041,4,30359,45,16,6229,Phone,Inquiry,6
2042,911,16693,96,34,22795,In Person,Inquiry,7
2043,254,10270,66,8,32062,In Person,Complaint,9
2044,101,8232,5,30,11655,Online,Feedback,9
2045,425,31079,38,1,19227,Online,Inquiry,4
2046,128,18072,4,30,30299,In Person,Complaint,2
2047,468,42172,82,38,45,Online,Complaint,2
2048,157,9149,59,14,7934,Phone,Feedback,8
2049,702,42257,27,3,30434,Phone,Inquiry,1
2050,553,44563,87,46,2447,In Person,Inquiry,9
2051,115,44279,92,22,1815,In Person,Complaint,5
2052,747,14926,77,33,32117,Phone,Complaint,7
2053,103,7699,87,50,34441,Online,Complaint,8
2054,347,30575,60,42,32401,In Person,Complaint,2
2055,353,3373,23,8,33442,Online,Complaint,6
2056,720,38544,5,8,38391,In Person,Inquiry,9
2057,538,32371,5,43,49080,In Person,Feedback,10
2058,945,13217,25,53,26423,Phone,Complaint,5
2059,407,24541,91,10,21911,In Person,Inquiry,3
2060,749,26779,91,50,21269,Online,Feedback,4
2061,408,45124,8,30,37892,Online,Feedback,6
2062,247,2312,13,30,49119,In Person,Inquiry,2
2063,13,24338,90,29,31949,Phone,Inquiry,3
2064,853,44507,23,32,5386,Phone,Inquiry,5
2065,789,28266,46,25,37162,Online,Inquiry,2
2066,435,10365,55,19,19678,In Person,Feedback,5
2067,696,19356,15,14,49203,Phone,Complaint,5
2068,781,10783,76,8,42104,In Person,Inquiry,7
2069,499,31477,56,34,41697,Online,Feedback,1
2070,474,36728,93,25,46106,In Person,Feedback,10
2071,830,12325,95,18,37144,Phone,Inquiry,2
2072,406,30065,85,3,18687,Online,Feedback,5
2073,689,6661,28,16,10366,Phone,Inquiry,1
2074,294,31738,93,1,31102,Online,Inquiry,8
2075,375,44398,61,20,13434,In Person,Inquiry,9
2076,262,29740,80,12,37920,In Person,Inquiry,6
2077,436,25224,32,52,49454,In Person,Complaint,8
2078,111,44911,12,5,3436,Online,Feedback,3
2079,872,30015,95,51,23941,Phone,Feedback,4
2080,450,1907,17,48,37584,Online,Inquiry,6
2081,594,15218,14,6,32207,Online,Feedback,8
2082,875,39407,99,24,34176,In Person,Inquiry,9
2083,358,10184,48,25,33594,In Person,Inquiry,8
2084,118,22384,68,8,344,Online,Inquiry,8
2085,770,7317,99,47,10542,Phone,Feedback,1
2086,312,33845,29,22,48053,In Person,Feedback,2
2087,836,30927,91,30,12775,In Person,Inquiry,9
2088,720,28088,35,42,6268,In Person,Inquiry,9
2089,451,13616,49,3,9279,Phone,Complaint,5
2090,321,16799,51,28,29291,Online,Complaint,4
2091,178,17218,97,45,21325,Phone,Complaint,4
2092,589,23833,23,17,8612,Online,Complaint,10
2093,874,9734,64,20,16582,In Person,Inquiry,4
2094,178,10151,54,51,5028,Online,Complaint,2
2095,9,27498,51,3,44042,Phone,Feedback,3
2096,738,23389,72,25,12564,Phone,Feedback,10
2097,581,4149,56,14,37750,Phone,Complaint,2
2098,621,24395,69,19,29903,Phone,Feedback,5
2099,436,20007,66,25,45136,In Person,Feedback,5
2100,415,15579,27,14,49818,In Person,Inquiry,7
2101,280,12411,69,2,11281,Online,Complaint,7
2102,324,31378,87,22,34436,In Person,Complaint,3
2103,228,9778,13,44,10083,In Person,Inquiry,8
2104,482,39851,92,43,128,In Person,Feedback,2
2105,979,20866,6,37,17343,Phone,Inquiry,9
2106,8,27403,30,20,44510,Online,Complaint,10
2107,124,43703,50,45,31571,In Person,Feedback,6
2108,576,29433,19,28,16833,Online,Feedback,6
2109,580,16594,18,31,34067,Online,Inquiry,9
2110,532,10084,7,23,37822,Online,Complaint,1
2111,144,14853,13,24,32149,In Person,Complaint,3
2112,452,24147,82,26,37889,In Person,Inquiry,2
2113,644,5074,52,31,25255,Phone,Complaint,3
2114,209,7466,16,40,47957,Online,Inquiry,6
2115,705,8696,18,20,39744,Phone,Inquiry,10
2116,858,15940,3,47,5897,In Person,Inquiry,6
2117,215,42674,80,6,26716,In Person,Feedback,5
2118,406,17911,73,2,36333,In Person,Complaint,2
2119,228,18952,26,9,2623,Phone,Feedback,9
2120,838,864,17,42,23844,Online,Complaint,5
2121,361,15984,49,9,36336,In Person,Complaint,2
2122,111,364,55,18,1537,In Person,Complaint,1
2123,129,43601,48,45,27060,In Person,Inquiry,3
2124,460,21593,55,8,21917,Online,Complaint,10
2125,899,38711,60,29,24206,In Person,Complaint,6
2126,932,10746,74,13,11208,Online,Inquiry,2
2127,559,42799,36,28,12481,Phone,Inquiry,8
2128,548,32635,67,22,1106,Phone,Feedback,3
2129,610,23214,3,5,1054,Online,Complaint,10
2130,952,32152,36,41,49141,In Person,Inquiry,9
2131,986,12843,75,37,22530,In Person,Feedback,4
2132,893,1926,84,42,917,Phone,Inquiry,1
2133,351,4264,83,46,49421,Phone,Inquiry,10
2134,747,8670,30,16,31578,Phone,Feedback,9
2135,795,25135,59,45,29068,Online,Feedback,3
2136,866,32684,87,49,6267,In Person,Feedback,1
2137,351,13102,22,43,44285,Online,Inquiry,2
2138,659,4010,64,40,16065,In Person,Inquiry,7
2139,455,6773,70,3,28839,Phone,Feedback,2
2140,519,24255,26,41,23401,Online,Complaint,1
2141,96,43939,92,43,17378,In Person,Complaint,10
2142,919,21589,29,3,49947,Online,Feedback,9
2143,819,29669,72,20,18943,Online,Complaint,7
2144,159,37188,27,13,43921,Phone,Feedback,1
2145,416,24379,49,49,39171,Phone,Complaint,3
2146,374,12405,87,7,27919,Online,Feedback,4
2147,790,22449,29,53,26511,In Person,Complaint,1
2148,52,29213,0,46,40948,In Person,Inquiry,9
2149,280,8096,15,40,30113,Online,Feedback,6
2150,134,1375,2,49,20341,Phone,Complaint,7
2151,372,17803,90,36,15821,Phone,Inquiry,6
2152,608,8988,20,47,40879,Phone,Feedback,2
2153,369,41073,7,33,19804,In Person,Inquiry,8
2154,655,43327,66,30,27134,In Person,Feedback,7
2155,156,32903,10,50,11575,Phone,Feedback,7
2156,156,16887,33,41,737,In Person,Feedback,2
2157,580,17668,49,40,8684,Online,Feedback,3
2158,280,36458,55,5,31827,Phone,Feedback,4
2159,78,7918,28,41,39134,Phone,Feedback,2
2160,249,6853,18,36,48957,Online,Feedback,10
2161,815,31603,69,46,44723,Online,Complaint,4
2162,68,23875,39,14,6669,Online,Inquiry,1
2163,951,22222,21,23,19706,Online,Feedback,9
2164,195,26456,84,50,15014,In Person,Complaint,6
2165,284,37481,6,28,27912,Online,Feedback,9
2166,598,17345,92,41,21401,Online,Complaint,5
2167,94,12331,97,46,33283,Phone,Inquiry,2
2168,698,15777,19,9,15280,Phone,Feedback,7
2169,7,5728,44,37,12231,In Person,Inquiry,2
2170,685,23414,33,37,47259,In Person,Inquiry,9
2171,730,26883,38,50,38508,In Person,Inquiry,10
2172,519,40280,74,35,40520,In Person,Inquiry,9
2173,495,31503,72,23,9452,In Person,Feedback,7
2174,222,7634,1,45,45742,In Person,Inquiry,6
2175,445,4467,58,20,26893,Online,Complaint,9
2176,502,27242,45,30,11824,Online,Inquiry,6
2177,180,579,73,29,26860,Phone,Complaint,1
2178,193,14070,36,10,37723,Phone,Complaint,6
2179,135,38602,32,53,23147,Online,Inquiry,9
2180,456,36562,29,10,4858,In Person,Complaint,4
2181,653,680,55,48,2706,Phone,Feedback,5
2182,55,30305,46,22,196,Phone,Complaint,5
2183,898,14772,63,29,25611,Online,Feedback,7
2184,639,15748,12,36,12885,In Person,Inquiry,10
2185,49,20746,53,35,35342,Phone,Complaint,6
2186,415,31067,53,4,3078,In Person,Inquiry,8
2187,832,2436,51,17,31247,In Person,Feedback,8
2188,239,21737,89,8,24035,In Person,Inquiry,1
2189,570,8190,27,25,4615,In Person,Inquiry,6
2190,830,20480,46,18,45811,Online,Complaint,9
2191,951,37130,78,35,7429,Online,Complaint,5
2192,318,23580,0,47,36629,Phone,Inquiry,4
2193,946,37139,96,25,7282,Online,Complaint,5
2194,24,11656,58,2,21919,In Person,Feedback,3
2195,983,19393,81,8,18154,In Person,Feedback,8
2196,246,4088,53,32,9684,Online,Feedback,8
2197,573,3144,50,15,48964,Phone,Feedback,10
2198,793,37369,15,20,22056,Phone,Feedback,1
2199,640,41272,89,3,38292,In Person,Complaint,6
2200,126,4083,52,50,6600,In Person,Complaint,4
2201,811,34115,19,48,3658,Online,Feedback,3
2202,547,13088,35,8,1716,Phone,Feedback,3
2203,45,2707,15,42,19119,In Person,Complaint,1
2204,536,36359,87,28,26237,Online,Inquiry,8
2205,545,12242,70,51,46918,In Person,Feedback,7
2206,248,41034,32,30,28194,Phone,Feedback,4
2207,309,31745,98,2,36836,Online,Feedback,1
2208,787,25267,24,36,46096,In Person,Inquiry,8
2209,153,19470,54,18,3997,In Person,Inquiry,3
2210,737,15540,80,35,43413,Phone,Inquiry,10
2211,504,25266,19,40,38755,In Person,Inquiry,6
2212,255,31228,29,40,25496,Online,Complaint,2
2213,51,14037,51,19,5808,In Person,Inquiry,1
2214,98,15682,60,4,3237,Online,Inquiry,3
2215,187,11229,89,42,15002,Online,Feedback,4
2216,531,27752,18,32,25586,Phone,Feedback,10
2217,694,29594,81,50,17502,Phone,Feedback,7
2218,860,35845,32,50,8039,Online,Complaint,9
2219,718,3140,42,22,3472,Phone,Feedback,6
2220,673,15844,73,8,7345,Phone,Inquiry,4
2221,139,4415,63,49,4662,In Person,Complaint,6
2222,580,40140,18,46,39244,Phone,Inquiry,9
2223,776,18914,12,42,31295,In Person,Inquiry,8
2224,362,30756,99,51,21526,In Person,Feedback,9
2225,97,7058,93,10,16895,Phone,Feedback,1
2226,738,9597,20,31,31261,Phone,Feedback,4
2227,391,13850,47,49,746,In Person,Inquiry,1
2228,258,21601,39,34,15382,Online,Complaint,10
2229,5,36622,88,9,46189,In Person,Complaint,9
2230,812,12871,84,15,45399,In Person,Inquiry,5
2231,270,29665,94,42,37130,Online,Feedback,6
2232,372,14000,20,47,18539,Phone,Feedback,4
2233,370,22298,58,14,45388,Phone,Complaint,7
2234,709,31933,61,27,41171,In Person,Feedback,5
2235,764,32778,89,23,48174,In Person,Complaint,7
2236,571,38853,31,36,38635,Online,Inquiry,7
2237,409,28924,16,19,24399,In Person,Inquiry,7
2238,23,44733,23,12,8398,Online,Inquiry,5
2239,513,28345,93,53,21945,Phone,Inquiry,3
2240,527,1114,14,29,36107,Online,Complaint,3
2241,533,10531,14,16,24780,Online,Feedback,2
2242,324,12689,38,16,2003,Phone,Inquiry,8
